source,target,weight,source_name,target_name
6sJSvfSrWJRyp3nDc2IU0x,7lwrjVU0sgMYIjukl4RD2o,2,Andrezinho and Claumirzinho,Anderson Leonardo
6sXDsB4h2hPUWIFk3XF5v3,77ctfuhilqnNRO8AbTzPDE,1,Nirob Islam,Samuel Brandt
6sYtcA29bgarz21S2FPUtk,7fJYw1vK9yWb8o51I8qHin,3,Joey Moi,Chad Kroeger
6sa3Tk9jumQUIv9VBbH2x4,7CV9nbhsHl3tlKAzrOZ0Cu,12,Julian Bunetta,Kesi Dryden
6sa3Tk9jumQUIv9VBbH2x4,7cz124Ll58iZ6MeqQMA8gp,12,Julian Bunetta,Amir Amor
6sgEjsy1CD5jazx8oyFQNo,75QunTYdjEwiovMXfinTdF,1,Chico Roque,Sérgio Caetano
6sgEjsy1CD5jazx8oyFQNo,7et7qmudr21NFCOmiJFqaK,1,Chico Roque,Paulinho Rezende
6sgEjsy1CD5jazx8oyFQNo,7eymNogOIJzyNN4poDjUxn,1,Chico Roque,Carica Sensação
6sgEjsy1CD5jazx8oyFQNo,7fAKtXSdNInWAIf0jVUz65,1,Chico Roque,Roberto Carlos
6ski8f8cgFo0HsBZSEMmZe,6x93mBxggQvIvklt7aN6Ip,2,Antwoine Collins,Roman Rene Ramirez
6sveRRN3txi4tuhQ6HQI2A,7EVlecngyrLHfQUqFMpwkT,2,Glen Ballard,Siedah Garrett
6sydG5vy8zejthK4twH2Os,7Bc1NWOGaffeejzrvi9G28,1,Jason Stuart Bowld,Matt Tuck
6szSTLtrerR6BvR5NGWUOc,79UXSp8rwPtcDcSHpFy7xH,3,Marco Carvalho,Rapha Soares
6szSTLtrerR6BvR5NGWUOc,7fDJFgJd7HKyK8yxfJRMOH,1,Marco Carvalho,Gabriel Vitor
6szSTLtrerR6BvR5NGWUOc,7jLB5NDbr82pv58Zlt6oEA,2,Marco Carvalho,Gabriel BK
6tBMfaAgzrD5DUcV2Z5bsi,7KamKxygrtZETsWM2vS3Xv,1,Brian Nash,Peter Gill
6tNq3vprcBeO8S36v06ylj,7ncMiVEFLwXLQ9FvWMSHN2,1,PartyNextDoor,Starrah
6tNzlQdWWdt0be8Z82E4Ot,7D18A9mbX3CeismtNf9y8G,1,Orton,Orbit
6tOsSffQQIXmK8TqsDck8t,6u5P4S3NSj4EDNegDlOevO,7,Chico Buarque,Edu Lobo
6tOsSffQQIXmK8TqsDck8t,7Cml9vutJs0uqPq5DL1Z4I,1,Chico Buarque,A Amurri
6tOsSffQQIXmK8TqsDck8t,7HGNYPmbDrMkylWqeFCOIQ,1,Chico Buarque,Caetano Veloso
6tOsSffQQIXmK8TqsDck8t,7oEkUINVIj1Nr3Wnj8tzqr,1,Chico Buarque,Gilberto Gil
6tmAAOM9YHrDECElMYlo3H,70nWzSNn3nnaBlWCUj7EzP,2,Søren Rasted,René Dif
6tmAAOM9YHrDECElMYlo3H,74ril5Bnm1xggc3B2bWZpv,2,Søren Rasted,Johnny Pedersen
6tyTZKmhCnh6AiPhiqJNeN,7wSr4otUV4ytUvHE4w3rBe,1,Chris Sernel,Hovey Benjamin
6u213XpsDe9VolWxKyRVAv,6v8sUy4JdBjr81NZDHyu1T,1,Anahi Van,Jim Jacobs / Warren Cassey
6u213XpsDe9VolWxKyRVAv,78fDoD3WYFLhBOdIocptJN,1,Anahi Van,Alex González
6uAkUv6PknQYm76eEpQGHc,7JFIsPpEpDfYJFaYuQYU6r,1,Arnaldo Santos Perez,William Omar Landron
6uBkqKGL3RvpSFmRYjga70,7xm9TIeHCR6gm0InXYjMMQ,1,Jenifer Yesica Martínez Fernandez,Miguel Muñoz
6uBkqKGL3RvpSFmRYjga70,7zmBZRwUZtsY03iHPKKonF,1,Jenifer Yesica Martínez Fernandez,Angel Arce
6uD7fMzRa46LcvRCACEd2G,7MuyfZd9lOfR5kVyqbT8kP,1,SAARA,Timothy “Bos” Bullock
6uJGx1dlzyveLT52UYquqY,7cNAfNh1SbTYnQDoLFfy1n,3,Nick Atkinson,Benjamin Kohn
6uNjT2PKDfR7t48JKhajkh,7KgW65389e5w4xWzaVOuCg,1,Richie Sambora,Desmond Child
6uTwMI9Qgcmubck6xPcXPE,7m93hhe9E4Hf0th1NSGyOv,5,Ton Martin Dumont,Thomas Dumont
6uijfBPcA80C2urB3f4brC,7FNnA9vBm6EKceENgCGRMb,2,Seysey,Anitta
6uijfBPcA80C2urB3f4brC,7pvcUOiY8iiyqPJfclPEcq,2,Seysey,William Mundala
6uzMnfOf9JhC1kuhTYv4td,7domHwG9pwPP9WmiOgsTXy,2,Queen Naija Bulls,Jamell Demons
6v24edK30fCtrrsQN9sjqv,7iQN9mDqu7260AUThmbBad,1,Brenda Rangel,Raphael Dapaz Estevez de Oliveira
6v8FB84lnmJs434UJf2Mrm,7M4GXecQyI65AUW7RvMkVs,2,Neil Young,Jeff Blackburn
6v8sUy4JdBjr81NZDHyu1T,78fDoD3WYFLhBOdIocptJN,1,Jim Jacobs / Warren Cassey,Alex González
6vDCgW13mZJsWYVQ6liAyX,6wEuybO06UgxYMOZrqBstW,1,Silvano Domingos Conceição,Felipe Oliveira
6vGCQS2VmikoQOsXgFN3Ec,7qTSoObqlJkIybERfumbQ9,20,Matt Crocker,Brian Johnson
6vTASYMBWIHLSIJlxaqlez,7m93hhe9E4Hf0th1NSGyOv,3,Adrian Young,Thomas Dumont
6vUK8D5LHPX6OcsudYzP30,70BmJz3x39cLxsKc7epaMb,1,Luis Antonio Souza,Sérgio Augusto
6vWDO969PvNqNYHIOW5v0m,7crPfGd2k81ekOoSqQKWWz,1,Beyoncé,Stevie Nicks
6vWDO969PvNqNYHIOW5v0m,7hCbWGwjC1egF3UAJOtfk3,2,Beyoncé,Tracie
6vYYsmA7fdkIGOCPjAM7hM,7BwWmXxaUFHTL8f8IeszOZ,1,Sia Furler,Tor Erik Hermansen
6vjZUHF0GNkZZjdF0QPj92,7iQN9mDqu7260AUThmbBad,1,Victor Silva de Lima,Raphael Dapaz Estevez de Oliveira
6vr92x9LBRTVhTHTpXXS4p,7o2XMQpU0kY169D4bzFPDH,3,Paul Watson,Wilburn Squiddley Cole
6vr92x9LBRTVhTHTpXXS4p,7qe5mAZ8x1nggNd4JiyMCj,3,Paul Watson,"Earl ""Chinna"" Smith"
6wBXFaKHwtcRW370vAyT9I,762pCYByHF5oEFpGrNLEVF,4,Robert Gerongco,Richard Beynon
6wKG2tXtN5Fzy01dtRRIu8,7CqltXhCBv0seWSgUsJcPV,2,Trevor Daniel Neill,Jorgen Odegard
6wKG2tXtN5Fzy01dtRRIu8,7G6UizpDcmrpOLEKMT2S5I,3,Trevor Daniel Neill,Alexander Schwartz
6wKG2tXtN5Fzy01dtRRIu8,7Iy4zoCGNEPuMTvfXECtwX,1,Trevor Daniel Neill,Kirill Lupinos
6wKG2tXtN5Fzy01dtRRIu8,7bSjyGxtaKaPxfyDB2Dc7v,1,Trevor Daniel Neill,Omer Fedi
6wKG2tXtN5Fzy01dtRRIu8,7fFb3Y3IQIwNPfMsOp1QTy,1,Trevor Daniel Neill,Oskar Widen
6wKG2tXtN5Fzy01dtRRIu8,7hCuNVmOMT7ntattMgmL96,1,Trevor Daniel Neill,Finneas O'Connell
6wKG2tXtN5Fzy01dtRRIu8,7xkT8JlfCTXMK5MDBQTBbA,1,Trevor Daniel Neill,Mich Cougin
6wRhwYPyL43XwMHXF5ZKf2,7MpokiaNjAc8AAVKPDv8Tn,1,Je'Juan Antonio,Hautboi Rich
6wVtw7uBE3ClTmcpWlBPN7,76Hd58D92KlHvnetx5q32p,1,Kenneth Anthony Rivera ‘KARBEATS’,Diego López Crespo ‘MAURO’
6wZdmlUE27RFzPfN8bujhK,7mddGZg9OW2I4N1GXoxbNx,1,David Greenfield,Jean Jacques Burnel
6wscq0m6mQAJs9Ajh9o2Gq,7yDcSkvayqF9Xok3thzV7s,1,C. Bridges,E. Chisolm
6wtZeoNqKuRjVqMx1KDDwU,6xMqVufdYKKMr4FLyqMUwF,1,Luiz Guedes,Tavinho Paes
6wtZeoNqKuRjVqMx1KDDwU,7Edt1KHKZKeeTb2Ns9Uskr,1,Luiz Guedes,Eurico Pereira
6wtZeoNqKuRjVqMx1KDDwU,7oftI1YLPDFOzeKETFFBnY,1,Luiz Guedes,Cleberson Horsth
6wzkNbGikFBMnDTKmYvLaQ,7CrnsfIeb3GZ6RAmLFoNKl,1,Joseph Smith,Spectacular Smith
6wzkNbGikFBMnDTKmYvLaQ,7x43UN0yVF6FdR7MnZlFzi,1,Joseph Smith,Tyron Douglas
6x05mGDi8HVdo65wCMDxCC,75b2P7bAB16EgpIdAZvOTR,1,RONY LUCIO BARBOSA DA FONSECA,ALAN PITER DA COSTA GARCIA
6x9FAUCxzQ6lKdbJQxgyG7,7jnzxsuFz2czFVkxSfnO7g,1,Ricardo Peres and Moises,César Rodrigues
6xBZgSMsnKVmaAxzWEwMSD,7COvVpRNevJfdNbho3rtLA,2,Mike Shinoda,Shawn Carter
6xHt6gUd0LMPtKm0XokFiq,7nMA5jUpayvsedWUkX9lx7,13,André Aquino,Alessandro Vilas Boas
6xK41de4djQUW20B4V3suc,7dsugSamBB7enWE2IrlbFg,1,Carneiro,Astor Piazzolla
6xMqVufdYKKMr4FLyqMUwF,7Edt1KHKZKeeTb2Ns9Uskr,2,Tavinho Paes,Eurico Pereira
6xMqVufdYKKMr4FLyqMUwF,7oftI1YLPDFOzeKETFFBnY,1,Tavinho Paes,Cleberson Horsth
6xT5yWb5npoqVu9QtkxHo1,7h78hhPI5awfoD5RTZ8Wak,1,Jeff Lacroix,Dieuson Octave
6xcWliAE6uPvF7oSUcZMZN,72YdTxatE00F1ssmsO8qjg,1,Justin Rafael Quiles Rivera,Freddy Montalvo (of SubeloNeo)
6xcwd6sKrxGQRfDAV1mclG,7q7HlYgQ9F1tva6DjiIoM1,2,Michael Masis,Christopher Lee Canales Sanchez
6xmeUS147XdXxI2ggsOQNd,70z7IVaHAUmoE1WT1TTg6I,1,Martin Mckinney,Alan Jay Lerner (of Lerner & Loewe)
6xrNeXtwXcbW6Sbr3zIYWt,72xCNzuSDE0WDIC0eQKcWe,1,Shane Henegan,Eamon Downes
6xs3t4VrfszbO3YJg2wLPa,7t4685z9aytWSNrBprSgF4,1,Fred Durst,William Griffin
6xxjuByr9MphkvpIsAsqSk,7ndXQ4XNWOzIPq3ElQhrEP,1,Jeffy Barry,Ellie Greenwich
6y1YfD9PUUMfd1WTH1e2yU,7ABX3gRa4GCfa8TXK9cVrO,2,Giancarlo Rivera,Jonathan Carlo Rivera Tapia
6y648LuIS30qUJmJR2m2Em,7mtq4UzPLTMVhea9OZFUT0,1,MarioAlberto Caceres Pacheco,David Jesus Tovar Fernandez
6y7frW1RUq3XBBXbYowVpk,7bXgB6jMjp9ATFy66eO08Z,3,Chandler Moore,Chris Brown
6yCXtZGcEauFUwDkwKKO9I,7cVQi7CM7Pm9s4qQBpAKCy,1,Vadinho,Paulo Massadas
6yI9BJNdoOE6vjbZGoGyGz,7fsSmeK4RYLosOuHGvFqRQ,1,Alisa Xayalith,Thomas Brading Powers
6yKDTSQQweM1qSqZ8CyZl5,7ahEpNiwqIG5GJ3NkfHt1L,1,Toby Jacob,Joseph Feinstein
6yMiew4R3IQssSPt2Lm2ID,7qKoy46vPnmIxKCN6ewBG4,1,Theo Goutzinakis,Butch Walker
6ygpLm5mQcm5Xm13wHzbMI,7a3bVAbisKaYFx3fBXY5EJ,3,Eduardo Cabra,Rene Perez
6yh6PnlGNc7NmzWZHX49sP,78OAtwN3XpjMcjibnF2Kw5,1,Matt Dragstrem,David Lee Murphy
6yh6PnlGNc7NmzWZHX49sP,7lDVEkjIURPMyUYwoQRrpw,3,Matt Dragstrem,Ryan Hurd
6ymA00Kh0SfzlSbYJjsY07,77UjYPFkelNYyjMc5C4pmc,1,Theron Thomas,Keidran Jones
6ymA00Kh0SfzlSbYJjsY07,7fiaiHEZQL2L5iGLA54VNN,1,Theron Thomas,J.R. Rotem
6z0YyO7RUp5t7ZwkGKApUK,73lJj4b90cjXr9iZBHwjos,6,Kim Petras,Blake Slatkin
6z0YyO7RUp5t7ZwkGKApUK,7kX9zd0tLkJ6ZPTFFwRrmI,6,Kim Petras,James Napier
6z2C2TU8ukeDttxJGi4otT,7miVY71CxdGnat404Fn6x2,1,Rodney Hwingwiri,Oladayo Olatunji
6z50CfHRXdboiL7JJPAlAq,7AnQGuknGCDEvr1t4n6Ink,1,Hedi Josh Chergui,"Aliaune ""Akon"" Thiam"
6z6gId40TAxm6a91EB1xnC,7IbZ2G0dPED6ITkytgW3PS,4,Leonardo Figura,Gabriel de Lima
6z6gId40TAxm6a91EB1xnC,7hrtjPUA5HKSAachW5FNnY,1,Leonardo Figura,Gabriel Fernando Brisola
6zIflOoFBBE2Lu3TiRi4mo,79o1GwgYK0fbBhhOeYduWS,11,Douglas Pereira de Oliveira,Érico Fernando da Silva
6zIflOoFBBE2Lu3TiRi4mo,7A715MmSQvu0gHxNSikAaE,11,Douglas Pereira de Oliveira,Márcia Thaís Silva de Brito
6zIflOoFBBE2Lu3TiRi4mo,7J7ZhQiBFwQ0Cw9FexOxOc,11,Douglas Pereira de Oliveira,Marllon Victor Gomes Teixeira
6zIflOoFBBE2Lu3TiRi4mo,7Lsa4k5uJSbx8twuY0lviR,11,Douglas Pereira de Oliveira,Narayane Gonçalves Nogueira Maciel
6zIflOoFBBE2Lu3TiRi4mo,7c6Kb0bNsXgUvdtLHYoTz2,11,Douglas Pereira de Oliveira,Reinaldo Santos da Rocha
6zIflOoFBBE2Lu3TiRi4mo,7ntqHeHxalb5xIwFiM43wd,11,Douglas Pereira de Oliveira,Alanderson Alves dos Santos
6zIflOoFBBE2Lu3TiRi4mo,7vpSYH6M8ICmu9kSmoaB7N,11,Douglas Pereira de Oliveira,Daniel Lucas Moreira de Oliveira
6zancPLJOJX5H66PDXmtJq,7lnP4WWEIULPfAi50OUaYH,2,Rhett Akins,Thomas Rhett
6znvCNyN5rd1BqMDgWFvtg,7A15q1iSA5BitDh0WeK7ta,3,Derek Drymon,Kent Osborne
6znvCNyN5rd1BqMDgWFvtg,7AagrtapH1z1846eUZD1zo,3,Derek Drymon,Tim Hill
6znvCNyN5rd1BqMDgWFvtg,7LoWeFK5es5jz6l2ESs3ZP,3,Derek Drymon,Paul Tibbitt
6znvCNyN5rd1BqMDgWFvtg,7caXFxog2ZbA3bzqYEaVRB,5,Derek Drymon,Stephen Hillenburg
6znvCNyN5rd1BqMDgWFvtg,7s6o3KZbaMbKhpZhwJZtT2,2,Derek Drymon,Blaise Smith
6zxi10TTb2VfZpGhShC8QK,77mRI3xxkVWx1MEcsgl9p6,1,Michael Hodges,Gerald Trottman
6zz0SoxnDR1cqmFbqfTZOh,7nUDewVV9jltLq4t4u8m4A,1,Abel Silva,Anastácia
704awtvWtjrhWV0qP0Fz27,7n9c66d7nFc3kenmbALsBj,1,Paulo Barbosa,Vicente Paiva
70DFixYAFPv4Pf9kgSfR9O,71PyZCi78R8uDUFHUuGiiW,1,MARK,Robbie Jay
70DFixYAFPv4Pf9kgSfR9O,7COlcQrzqoA3u99lVaD5cA,2,MARK,Zayson
70DFixYAFPv4Pf9kgSfR9O,7IT5EEegve4H2CZQ9yRzfe,1,MARK,"Yoo, Jae Eun"
70DFixYAFPv4Pf9kgSfR9O,7JBaynR7JFeniONqbnn1U4,1,MARK,Andrew Choi
70DFixYAFPv4Pf9kgSfR9O,7aNg23iw6rtoeS8OdWb9zo,1,MARK,Justin Davey
70DFixYAFPv4Pf9kgSfR9O,7dI3281AZWvvY2HljFSwNA,1,MARK,Jeongandhi
70DFixYAFPv4Pf9kgSfR9O,7eJ3KLjICSZIsD1a9H2OJq,1,MARK,Ludvig Evers
70DFixYAFPv4Pf9kgSfR9O,7kjkfuU69uzaGv6I8BNIrp,2,MARK,Xiso
70DFixYAFPv4Pf9kgSfR9O,7shwUiB5eb2NDshJCtoUQA,2,MARK,Andreas Öberg
70DFixYAFPv4Pf9kgSfR9O,7tcuzCP5ROMAu2HPIg3BD5,2,MARK,Sean Michael Alexander
70DFixYAFPv4Pf9kgSfR9O,7uwvqcwoO8dd1LEkzIOa3a,1,MARK,Jonatan Gusmark
70E1B71kJJ8APyYljJcdRg,7nnLOGjabD1lbjY4iEu7M6,1,Felix Braun,Sebastian Rossberger
70KaY9EXVjBNh281Ebocz9,7I1MLOK177GTyunWVTCTm6,2,Andrew Bordin,James Martin
70Q1hGbTxHJYRqEvTYeoOw,7BO1GwymcCH8T0cl7UH9BY,7,Freddie Perren,Dino Fekaris
70Q1hGbTxHJYRqEvTYeoOw,7lwrjVU0sgMYIjukl4RD2o,1,Freddie Perren,Anderson Leonardo
70Q1hGbTxHJYRqEvTYeoOw,7vXGumZzhn1qnGcoCyHL6d,1,Freddie Perren,Sean Michael Leonard Anderson
70Q1hGbTxHJYRqEvTYeoOw,7wjuWOChevyzU6GoTfo3LO,3,Freddie Perren,Alphonso Mizell
70SltUJZ7T8flViraT0VZp,71SwFEiHE17740w9AMstYt,1,Robert McCurdy,Michael Trewartha
70hIZm8kirka8tqby3mOHU,7lOUbhzQ1F3xcCMEcTtbO5,1,Criolo Oficial,Arnaldo Antunes
70kFDQOjCa9qT0NUxJq8FX,7cDFMZDFHsOiBjZXtPyZTU,1,Eva Ibañez,Miriam Doblas Muñoz
70nM9ixtEAtdmEQrmxgMHf,7auqAxQbVeshYInuYGiqKn,1,White Star,Delian
70nM9ixtEAtdmEQrmxgMHf,7fLeiMunyFLzYGJo6q87xZ,1,White Star,Oscar Guitian
70nWzSNn3nnaBlWCUj7EzP,74ril5Bnm1xggc3B2bWZpv,2,René Dif,Johnny Pedersen
70pzltwDPb0Zm09lHSHm47,7D86CYIQ19thxjSMR4tFgh,1,Edgar Ferrera,Khaled Khaled
70t1zh1fyqJOsn3wtK2Ra3,7LghPPp4iKVFTcBdsfS7Hn,1,Julio Barbosa Correia da Silva,Klaiver dos Santos Santana
718SmXrg8Xz3TYLPtStXsf,7o4ivzTnMUqEkEuaq1WAJV,1,Jordan K. Johnson (of The Monsters & Strangerz),Soaky Siren
718SmXrg8Xz3TYLPtStXsf,7v5dzv9oB0T3lZKkN2rduc,7,Jordan K. Johnson (of The Monsters & Strangerz),Jonathan Bellion
71BhkjkOkDZhmljfbVjh0j,7domHwG9pwPP9WmiOgsTXy,2,Jeremiah Dukes,Jamell Demons
71MfljMdeX8EBiOey0gDYN,78vOx0lRAS1UxHKJpzHgXN,6,Rickard Göransson,Savan Kotecha
71RtTArPPKb0UVJ5ThBYGL,7rp4ql9lifQ7BjCLpsETo7,3,Phil Thornalley,Anne Preven
71SRNpW1Q2StyGHZkU6sdm,7GBacbBBmXUg9FQJB0Lx8k,1,Richard Young,Chris Robertson
71Ug2zQHWlJFjNCK8swHfL,7FQiZr787umw7P5dO3zqld,2,Diana Gordon,John Carroll Kirby
71VUVLmoTKKYfIugkavMeS,73pHj4SFGA0Str059SGNkU,1,Adolphe Adam,John Sullivan Dwight
71XnNqq7FWrDNQuze0OfTq,7COvVpRNevJfdNbho3rtLA,1,Walter Lee Orange,Shawn Carter
71anVIKOuEP8oEPKl6GVcN,7gvUjGPwHBV9ADQhV3zVFv,1,João Lucas de Lima Figueiredo,Julliane Kalline De Souza
71kR4qBLt06yT0bfdV5Fj6,7jOm6Z8mOGW9DJriaXushZ,1,José Neto,BIGODE
7257m6ZDFqToFjShytWxP4,7AnQGuknGCDEvr1t4n6Ink,1,Dave Siegel,"Aliaune ""Akon"" Thiam"
729RAYFw1tBKrLbtqTJn41,780OO1ezARFhKFOM4TKOjI,1,A.S. Govere,Caiphus Semenya
72I8jowIgyyxArepBkWqlB,7G8lCn0DWxGGFJyILghg4e,5,Daniel Priddy,Tinashé Fazakerley
72OaDtakiy6yFqkt4TsiFt,79BZsgGAuqvaGWbyf7fXNY,1,Cher,Stuart Mclennen
72OyC97gX3XH2NtUk9BgiV,7dHJVvXzqeEgW9AgIGd5lv,2,Oscar Hammerstein II,Kimberly Krysiuk
72Qlwud3Dmtp8FSpN7lELD,7irCwur0BRNcle6ssWS9Ba,1,Dawson,Quinn
72WcGKyczmErhVnMOUi0aR,7AnOrb0Dw5zsCxiawXjygc,5,Brent Smith,Eric Bass
72YXp3pVdKzu0gnxjx1Xw0,7AOH2THti9McSExvSHyR8i,1,Lara Fernández Castrelo,Michael Torres
72lriwm66JuBBHY10gQmdj,7rwZlB8q0TDESOKlA5HE6z,1,Cesar Enrique Oyola Andino,Kenny Vazquez
734sLmQlshvlB6E1u0JEl5,7jrpGA7odWKaCTfq5QQZYY,1,Dado,Rodrigo Cabelo
738th8J31xnQvllQ6XJBRv,7JpQevcfb3kE8Op3zd0sIU,1,Michael Macneil,Charlie Burchill
73CgPBaBJm2vYXK12O5mgW,75sxpqa1uw7KMB0KVY09qq,2,Ronnie James,Nicole Russell
73CgPBaBJm2vYXK12O5mgW,7zmk5lkmCMVvfvwF3H8FWC,2,Ronnie James,Elle Varner
73Hul3zdNxzotLwVq1SryZ,7tdMAD6uWtWjaRz7dMP26L,1,Luvercy Ernesto,Zé Mauricio
73KwqWuob0R53I14Vs56p9,79Y3W0F5NTeS0Rvuhj2ajy,1,Jesy Nelson,Michelle Lewis
73Mjcu4jf1oQ9TMhBW3ToG,7bWyo2VLiZSrEXBq2pnqHm,1,Hurley,P. Wentz
73Op2gKQknruMmIuzlJoc3,799vto7KXqGNiIYGCiEFa1,1,Almir,Neguinho Da Beija Flor
73PiqkRqegTMGWP8ItFAzO,7oEkUINVIj1Nr3Wnj8tzqr,1,Adriana Milagres,Gilberto Gil
73UpGaDrpTiFdpzdT2XRji,7bpgTYlGfxIbs7YbQbukwa,5,Orochi Mop .,Guilherme Azevedo Mop
73UpGaDrpTiFdpzdT2XRji,7u5j6zk9QAcOElyI6NpyC8,5,Orochi Mop .,Bruno Maquiny Mop
73lJj4b90cjXr9iZBHwjos,7kX9zd0tLkJ6ZPTFFwRrmI,6,Blake Slatkin,James Napier
74ASZWbe4lXaubB36ztrGX,7HGNYPmbDrMkylWqeFCOIQ,1,Bob Dylan,Caetano Veloso
74ATJoVeGnl6gkiCoGiJBk,7bhuwP3C1H5zR71oOcJCpt,1,Stephen Mitchell,Marti Sharron
74G7ipGSlzRfrvYz2p29bF,7Me8fgzDuqmrpAwHFbrV2V,1,Rodrigo Sanches Galeazzi,Moriel Adriano Da Costa
74QV7ljp8qhgDyk8gsngo4,7qcfiAvlaebfg3ss9F4Gpt,1,Clodo Ferreira,Climério Ferreira
74daVf6bf0TWjtnik9G1ag,7v1ERHVRNaW5Lr3h5P7JVa,4,Thomas Wendt,Dennis Geist
74iE6rXyjSPl853bFQhlNF,7aiZ4IXcRgJbdTdGnTScoZ,3,Johnny 3 Tears,Osbourne
74kqnXzQuU09a7x0fK2tLr,79pRtnbLMwHLhWA22xSiu1,1,Maria Ramirez,Reinaldo Santiago
74kqnXzQuU09a7x0fK2tLr,7enSIiSw1rp8PLdsEwaTFy,1,Maria Ramirez,Diego López
74t4PlAKI3dsASbL3R8xcn,78fVjRCk3qa6K2MIWqmn97,1,Almyr,Miro Alves
75QunTYdjEwiovMXfinTdF,7GMqXAYgwvAgnapssMX5wL,1,Sérgio Caetano,Francisco Roque
75X79H1hpDjy4GsJIKVZqQ,7KwXIDlKSXHdM3vWJ4dsNZ,1,Marcelo de Araújo Ferraz,Dan Valbusa
75aiMKKxzFHGFRxyLwvL2d,7HTezmDvcOm6KJZKbzhalw,2,Liam O'Donnell,Bryn McCutcheon
75aiMKKxzFHGFRxyLwvL2d,7y8BZIwaNxyk03JNpfqJAQ,2,Liam O'Donnell,Briannah Donolo
75ejsr1iK59GJ93YnrUKrv,7y9wSYcAHJfeqRABKVHyZQ,1,Cirkut,Sean Diedrick
75ejsr1iK59GJ93YnrUKrv,7zB3sqh32x7ULPugGSDXH8,1,Cirkut,Breyan Isaac
75jw18ThjTKVeuIZObGgkN,7u2eckjMsFJvSWMUwpniKZ,4,DANK,Emídio
75sxpqa1uw7KMB0KVY09qq,7zmk5lkmCMVvfvwF3H8FWC,2,Nicole Russell,Elle Varner
75t66LIlyPt7KVqh0R2pmB,7BqG9p7W5l5Ll15l6I8PWG,1,Pliznaya,Anthony Clemons
75trqWSZQRXc9jNM5yO4Ts,7DC1la0gbHgVavtZKnD9xf,1,Piere Onassis,Paulinho Camafeu
75w1ZvJWcV91vPtK7KnW0h,7yAtHGbHQhrxNSy1XktxlR,5,Jim Root,Sid Wilson
76BW6rXXJa22AONP7hNNgX,77UjYPFkelNYyjMc5C4pmc,1,Terry Lewis,Keidran Jones
76BW6rXXJa22AONP7hNNgX,7EMwrRHqm8zPZW0jUhW5f2,1,Terry Lewis,Maurice Earl Barnett-Fenderson
76N9V3LZVtykYs10PZwHrE,7D86CYIQ19thxjSMR4tFgh,2,Elias Klughammer,Khaled Khaled
76jYHC60KTmaHsZV2SaNuA,7EtECx0waIl4hxf6Yzzzcw,1,PHILIPPE FERNANDES JOHONSON DOS REIS,RODRIGO RODRIGUES DE SOUSA
76jYHC60KTmaHsZV2SaNuA,7eocJXie1mDpYdpqBNbbLe,2,PHILIPPE FERNANDES JOHONSON DOS REIS,William Cardoso Nobre
77A93vRJnvA96lUWXKPmAw,7nEAwp7g6CyylxwPiVbh7Y,1,Dan Priddy,David Sneddon
77AllljbMzEHMv1O0Pd6lF,7auKnuwCOEfjxzBv4X4aoK,1,Sean Porterfield,Daniel Simmons
77BRZxLjoqGGTrra6Sx8uP,7HEX3yYkpGTdyverlweFhH,1,Bruno Diegues,VALTER ADÃO
77BRZxLjoqGGTrra6Sx8uP,7atNPIhBLV4KciFldl6sA2,1,Bruno Diegues,BRUNO BAPTISTA CARDOSO DOS SANTOS
77PXntcAH6TrnvUuXE3cU9,7AeNtiJOd2jQkeKE9QdZRY,1,Hugo Pena,Mauro Gasperini
77UMASdBnAkBGnhQVTJ6HY,7CeSVUfGCXJrP6EygoRQIJ,1,Paul Irizarry,Manuel Alejandro larrad Sánchez
77mYiYNNP5HuZtMqatR8Rl,7fExcX0Kh5aToKo0350AXL,2,Darren Patrick Flynn,Luca De Gregorio
77q2E7KVunjbcwLiceWv1b,7Gt0AEZgYYbL521zEy8tJw,1,Rafael Quadros,Diego Ferrari
77q2E7KVunjbcwLiceWv1b,7ngWf1tlJyuyaQOpYym5KD,2,Rafael Quadros,Douglas Mello
77q2E7KVunjbcwLiceWv1b,7ob0Kx6ePYhPUmRYRpzKDO,3,Rafael Quadros,Vinni Miranda
77q2E7KVunjbcwLiceWv1b,7wRLSjTfZ2Ec5wdivj8dGd,1,Rafael Quadros,Maurício dos Santos Lima
77xsPtHMemZUuxgVtmUbCe,7urIOB9nsEVoJGAhJIhM1z,1,Sergio Rocha,Deco Simões
77yL952rkDxh7LBE5KWFKN,7cElniGni6Yq9ZQn2fPJTd,1,Jean Emanuel Cortés Herrera,Stiven Mesa Londoño
78IXKOPtPGB7htWEFV7VRb,7Me8fgzDuqmrpAwHFbrV2V,5,Francisco Lazaro dos Santos Martins,Moriel Adriano Da Costa
78MCMzd3BkN0cwLpSsJlwA,7rIsKp6FQQMYhKpsnzA90J,1,Taalib Johnson,Carvin Haggins
78NnFvTaT0BF8kTPdUN2CW,7ddQA4OxrXavTlEVHgxutv,1,Felipe Loschi,Lucas Dcan
78OSJ4tquTFb6Sw5IZKE5E,7EUywHnA8rLY8mCWAOUVHJ,1,Davi Wilson dos Santos Vianna,Thais Nascimento Saccomani Lococo
78Rg2FKyYJpteJusQ0xnIW,7n3r1FC137xLzQd3P4WzPv,1,Charlie Colin,Pat Monahan
